good,1.061864108190898
good,10.401437976214991
good,9.424037273476111
good,0.8430240134627265
good,9.547021403933279
good,11.64327394589168
good,1.0276217767002163
good,12.1739857907743
good,10.097505019563426
good,14.92271481157331
good,13.18641001467257
good,0.7849836522311315
good,1.0355140145567339
good,14.772734439353377
good,13.125119053747941
good,17.059958041598023
good,18.496129144357496
good,10.520620430910213
good,1.3233457562165363
good,10.1831207526771
good,12.304774377059308
good,9.10434417473229
good,12.890937113879737
good,18.55803387561779
good,0.9977454196483732
good,18.67308806116145
good,11.372742805292422
good,12.232869130971993
good,16.04685569398682
good,14.524944977862438
good,12.65513668657331
good,11.05668486794687
good,11.68707526771005
good,1.2056345806090403
good,9.179178303902388
good,1.0327990059012047
good,15.86838125514827
good,12.992469046025535
good,11.77171122065486
good,1.0096224387355848
good,10.750925884215404
good,10.595696689662274
good,12.636084869233937
good,8.644754877985998
good,10.354994948259884
good,12.126729497014002
good,1.0635827455724876
good,19.78588505199753
good,26.112367432042834
good,8.690362116453871
good,0.86050822275278
good,11.644756486820429
good,0.917990469264827
good,12.041059063529653
good,14.07677357907743
good,14.273657910317134
good,12.144220744954696
good,1.0917418729728685
good,13.808638797364086
good,12.395352559977347
good,11.336101601112027
good,9.707687654448105
good,1.1968553722199342
good,11.14273176868822
good,10.662569501647447
good,12.989363995572488
good,12.252248346118204
good,0.8351533440428078
good,10.372869098795304
good,11.780225172467052
good,0.9828063864291599
good,19.22947931682455
good,13.329404827790363
good,8.175115996962521
good,15.911459405889621
good,1.0465017504118617
good,10.193550021880148
good,14.448988686676277
good,1.184138642111563
good,13.482182963086903
good,10.75530191386944
good,14.052560620881383
good,14.727981491968698
good,10.069694707578254
good,9.641625695016474
good,10.986926611408567
good,11.3349609375
good,16.270335667215814
good,14.423479007928336
good,10.509385135656919
good,22.7622223151771
good,10.658438819244234
good,16.713970152903624
good,11.523865449958814
good,13.973177512355848
good,11.084903823877678
good,1.0431899647343492
good,10.846232431528007
good,11.145767639260708
good,15.495434127883032
good,11.837644473331961
good,13.467627033566721
good,17.187207192133442
good,0.8526900918322694
good,9.061727759472817
